task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
552	80/bb4ce0	645123	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M46MP)	CACHED	0	2025-06-12 11:42:30.715	7.8s	6s	232.2%	848.3 MB	6.4 GB	133.2 MB	6.1 MB
551	c0/148571	645122	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M46MP)	CACHED	0	2025-06-12 11:42:30.711	3.6s	2s	402.0%	486.3 MB	28.5 GB	642.2 MB	602.7 MB
553	0e/bb8aaf	646329	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M46MP)	CACHED	0	2025-06-12 11:42:34.334	3.1s	2s	297.3%	147.6 MB	7.2 GB	543.5 MB	532.4 MB
554	33/2a0fe5	647361	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M47MK)	CACHED	0	2025-06-12 11:43:46.293	898ms	17ms	139.1%	3.1 MB	3.9 MB	131.5 KB	910 B
555	91/f767e5	647805	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M47MK)	CACHED	0	2025-06-12 11:43:47.213	7.3s	6s	229.8%	1.1 GB	6.5 GB	135.8 MB	6.5 MB
556	d1/2c8f28	647804	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M47MK)	CACHED	0	2025-06-12 11:43:47.209	3s	2s	389.3%	496.3 MB	28.5 GB	717 MB	691.9 MB
557	f1/1c26fc	649300	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M47MK)	CACHED	0	2025-06-12 11:43:50.257	3.3s	2s	317.7%	509.6 MB	28.5 GB	674.8 MB	666.8 MB
558	fa/5599f7	648920	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M47MP)	CACHED	0	2025-06-12 11:43:49.525	1.4s	19ms	97.7%	2.9 MB	3.9 MB	131.5 KB	909 B
559	f7/51f6a4	650825	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M47MP)	CACHED	0	2025-06-12 11:43:54.509	8.8s	7s	228.6%	1.2 GB	6.5 GB	164.2 MB	6.2 MB
560	51/bad23d	650346	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M47MP)	CACHED	0	2025-06-12 11:43:53.519	3.6s	2s	411.7%	484.5 MB	28.5 GB	824.1 MB	782.9 MB
561	19/a7ae5f	651649	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M47MP)	CACHED	0	2025-06-12 11:43:57.149	3.4s	2s	342.8%	509 MB	28.5 GB	723.4 MB	712.9 MB
562	ff/44270c	652699	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M48MK)	CACHED	0	2025-06-12 11:44:54.713	1s	16ms	112.1%	2.9 MB	3.9 MB	131.5 KB	910 B
564	81/c0695a	653246	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M48MK)	CACHED	0	2025-06-12 11:44:55.761	3s	2s	394.0%	503 MB	28.5 GB	677.2 MB	652.6 MB
563	f0/4e61da	653245	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M48MK)	CACHED	0	2025-06-12 11:44:55.758	7.2s	5s	205.4%	987.2 MB	6.5 GB	125.3 MB	6.6 MB
565	3b/1bd328	654436	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M48MK)	CACHED	0	2025-06-12 11:44:58.826	2.9s	2s	311.0%	452.6 MB	24.9 GB	637.3 MB	629.2 MB
566	99/2d8cf6	654656	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M48MP)	CACHED	0	2025-06-12 11:44:59.115	1.3s	17ms	143.2%	2.9 MB	3.9 MB	131.5 KB	910 B
567	cd/0042c9	656267	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M48MP)	CACHED	0	2025-06-12 11:45:02.983	9.9s	7s	230.0%	1.3 GB	6.3 GB	216 MB	6.3 MB
568	15/c26af9	655780	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M48MP)	CACHED	0	2025-06-12 11:45:01.762	4.2s	2s	463.9%	488.3 MB	28.5 GB	1.1 GB	1.1 GB
569	b1/155b80	657336	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M48MP)	CACHED	0	2025-06-12 11:45:06.005	3.9s	2s	366.0%	510.9 MB	28.5 GB	1 GB	1014.5 MB
570	65/abf130	658610	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M49MK)	CACHED	0	2025-06-12 11:45:45.788	939ms	15ms	112.9%	2.9 MB	3.9 MB	131.5 KB	910 B
571	32/67911e	659047	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M49MK)	CACHED	0	2025-06-12 11:45:46.747	2.9s	2s	401.1%	438.6 MB	24.9 GB	562.3 MB	539.8 MB
572	95/59ce73	659046	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M49MK)	CACHED	0	2025-06-12 11:45:46.743	7.3s	5s	208.4%	1.1 GB	6.5 GB	106.7 MB	6.4 MB
573	bc/8c464a	660210	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M49MK)	CACHED	0	2025-06-12 11:45:49.630	2.6s	2s	293.8%	148 MB	7.2 GB	524.6 MB	516.6 MB
574	43/53810e	660211	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M49MP)	CACHED	0	2025-06-12 11:45:49.635	991ms	16ms	106.7%	3 MB	3.9 MB	131.5 KB	910 B
576	eb/89a80b	661549	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M49MP)	CACHED	0	2025-06-12 11:45:52.273	9.1s	8s	224.9%	1.4 GB	6.5 GB	189.8 MB	6.4 MB
575	3f/752f64	662562	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M49MP)	CACHED	0	2025-06-12 11:45:54.047	3.6s	2s	446.3%	495.7 MB	28.5 GB	1008.5 MB	967.3 MB
577	fa/b4747c	666932	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M49MP)	CACHED	0	2025-06-12 11:46:08.046	3.1s	2s	354.1%	508.3 MB	28.5 GB	916.1 MB	906.5 MB
578	58/28234a	661909	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M50MK)	CACHED	0	2025-06-12 11:45:53.279	946ms	16ms	71.1%	3 MB	3.9 MB	131.5 KB	909 B
580	53/b6624e	664836	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M50MK)	CACHED	0	2025-06-12 11:46:01.373	3.3s	2s	432.1%	499.8 MB	28.5 GB	866.1 MB	838.5 MB
579	e1/cca69d	664041	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M50MK)	CACHED	0	2025-06-12 11:45:57.604	8.2s	6s	215.4%	1 GB	6.7 GB	159.8 MB	6.6 MB
581	1c/15ad0b	668344	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M50MK)	CACHED	0	2025-06-12 11:46:11.153	3.1s	2s	327.9%	506.9 MB	28.5 GB	817.9 MB	809.8 MB
582	d3/f52c5f	663399	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M50MP)	CACHED	0	2025-06-12 11:45:56.242	937ms	17ms	109.2%	2.8 MB	3.9 MB	131.5 KB	910 B
584	ea/a6a8ac	666144	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M50MP)	CACHED	0	2025-06-12 11:46:05.784	8.2s	6s	229.8%	1.3 GB	6.6 GB	167.6 MB	6.3 MB
583	9c/4347d4	665690	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M50MP)	CACHED	0	2025-06-12 11:46:04.634	3.4s	2s	425.7%	483.2 MB	28.5 GB	871 MB	828.6 MB
585	e9/5ec983	669192	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M50MP)	CACHED	0	2025-06-12 11:46:13.958	3s	2s	339.5%	509.9 MB	28.5 GB	767.2 MB	756.2 MB
586	90/01c16c	667397	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_SUMMARY_STD (cutadapt_standard)	CACHED	0	2025-06-12 11:46:09.060	2.7s	0ms	67.9%	8.9 MB	31.2 MB	1.1 MB	4.6 KB
587	ab/e808f2	669887	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_SUMMARY_DOUBLEPRIMER (cutadapt_doubleprimer)	CACHED	0	2025-06-12 11:46:16.978	2.6s	0ms	66.1%	11.6 MB	37.6 MB	1.1 MB	4.7 KB
588	92/d8b7a3	670687	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_SUMMARY_MERGE ([cutadapt_standard_summary.tsv, cutadapt_doubleprimer_summary.tsv])	CACHED	0	2025-06-12 11:46:19.607	4.2s	1s	5477.3%	3.3 MB	4.4 MB	6 MB	7.9 KB
590	52/11d47b	670461	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_QUALITY1 (RV)	CACHED	0	2025-06-12 11:46:19.367	15m 52s	15m 48s	102.6%	2.6 GB	71.3 GB	23.8 GB	87.6 MB
589	5b/c009bf	670467	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_QUALITY1 (FW)	CACHED	0	2025-06-12 11:46:19.377	15m 17s	15m 13s	102.8%	2.6 GB	71.2 GB	21.7 GB	92.1 MB
591	26/189ee8	684602	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:TRUNCLEN (RV)	CACHED	0	2025-06-12 12:02:11.710	3.8s	2s	1230.3%	16 MB	49.1 MB	21.3 MB	433 B
592	48/00ef98	683895	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:TRUNCLEN (FW)	CACHED	0	2025-06-12 12:01:37.011	4s	1s	1233.9%	16 MB	49.1 MB	21.3 MB	433 B
599	2f/99302b	742246	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (K16MK)	CACHED	0	2025-06-12 12:23:36.334	1m	56s	126.7%	1.4 GB	54 GB	236.2 MB	52.7 MB
661	69/0a9480	782226	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (M11MK)	CACHED	0	2025-06-12 12:40:03.095	55.7s	53s	128.8%	1.4 GB	54.1 GB	178 MB	46.3 MB
616	73/9c0367	810345	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (K33MK)	CACHED	0	2025-06-12 12:51:03.215	1m 1s	58s	126.2%	1.4 GB	54.1 GB	250.2 MB	48.4 MB
596	14/f3b7d4	770376	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (K13MK)	CACHED	0	2025-06-12 12:34:48.341	1m 25s	1m 21s	118.5%	1.6 GB	54.2 GB	366.7 MB	75.2 MB
601	c3/adf5af	716120	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (K18MK)	CACHED	0	2025-06-12 12:13:03.741	59.5s	56s	127.0%	1.4 GB	54 GB	225.9 MB	51.6 MB
606	18/7f025d	753802	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (K22MK)	CACHED	0	2025-06-12 12:27:57.647	45.8s	42s	135.5%	1.4 GB	54.1 GB	176.7 MB	37.5 MB
597	63/689b48	797164	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (K14MK)	CACHED	0	2025-06-12 12:46:18.506	1m 11s	1m 8s	122.1%	1.4 GB	54 GB	286.9 MB	65.3 MB
600	41/91da0a	740211	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (K17MK)	CACHED	0	2025-06-12 12:22:42.675	53.7s	50s	130.2%	1.4 GB	54 GB	208.8 MB	45.5 MB
593	64/09977a	768107	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (K10MK)	CACHED	0	2025-06-12 12:33:35.403	1m 13s	1m 9s	121.5%	1.5 GB	54.1 GB	338.1 MB	65.4 MB
594	8c/049ccc	778480	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (K11MK)	CACHED	0	2025-06-12 12:38:16.549	1m 10s	1m 7s	122.4%	1.4 GB	54 GB	316.3 MB	59.9 MB
598	ab/460b3c	781132	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (K15MK)	CACHED	0	2025-06-12 12:39:27.023	45.4s	42s	136.0%	1.2 GB	53.8 GB	195.7 MB	34.6 MB
662	4d/86bd90	748426	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (M12MK)	CACHED	0	2025-06-12 12:25:57.418	35.2s	31s	147.7%	1.2 GB	53.8 GB	113 MB	24.5 MB
602	85/30023e	766956	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (K19MK)	CACHED	0	2025-06-12 12:33:01.148	57.2s	54s	128.0%	1.4 GB	54 GB	222.3 MB	49.4 MB
595	ab/6e3156	773839	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (K12MK)	CACHED	0	2025-06-12 12:36:12.987	1m 17s	1m 13s	120.6%	1.4 GB	54 GB	347.2 MB	68.1 MB
659	79/eb5722	687214	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (K8MK)	CACHED	0	2025-06-12 12:03:03.508	29.1s	25s	159.1%	1.1 GB	53.8 GB	109.4 MB	18.1 MB
667	f4/3e07b7	809426	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (M14MP)	CACHED	0	2025-06-12 12:50:44.956	18.3s	15s	201.1%	926.3 MB	53.6 GB	61.1 MB	6.7 MB
712	2d/6119bc	805003	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (M38MK)	CACHED	0	2025-06-12 12:49:00.166	44.1s	41s	137.3%	1.4 GB	54 GB	193.1 MB	34.3 MB
678	75/47de3a	757944	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (M22MK)	CACHED	0	2025-06-12 12:29:33.519	49s	45s	133.2%	1.3 GB	53.9 GB	267.1 MB	36 MB
676	5e/0dea73	759062	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (M21MK)	CACHED	0	2025-06-12 12:30:07.155	55.4s	52s	129.2%	1.4 GB	54 GB	280.9 MB	44.3 MB
647	f0/04c72d	778158	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (K67MK)	CACHED	0	2025-06-12 12:38:14.476	54.3s	51s	129.6%	1.4 GB	54 GB	225.7 MB	45.1 MB
617	a9/5945fb	700261	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (K34MK)	CACHED	0	2025-06-12 12:07:28.926	59.7s	56s	126.9%	1.5 GB	54.1 GB	266.3 MB	51 MB
694	17/9e27b3	792732	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (M2MK)	CACHED	0	2025-06-12 12:44:26.847	39.8s	36s	141.7%	1.3 GB	54 GB	217 MB	22.1 MB
677	c6/10b8e9	721446	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (M21MP)	CACHED	0	2025-06-12 12:15:14.914	53.3s	50s	130.4%	1.5 GB	54.1 GB	260.4 MB	39.7 MB
695	d0/f1500c	727224	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (M2MP)	CACHED	0	2025-06-12 12:17:23.400	43s	39s	138.6%	1.4 GB	54 GB	239.8 MB	26.2 MB
720	e3/b440e2	815514	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (M41MP)	CACHED	0	2025-06-12 12:52:49.650	55.8s	52s	128.8%	1.4 GB	54 GB	231.8 MB	47.3 MB
627	e4/221fd1	749700	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (K43MK)	CACHED	0	2025-06-12 12:26:26.940	50.4s	47s	132.2%	1.4 GB	54 GB	162.6 MB	33.1 MB
666	dd/8fffa1	709415	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (M14MK)	CACHED	0	2025-06-12 12:10:39.624	21.3s	18s	184.7%	1.1 GB	53.7 GB	73 MB	10.8 MB
719	d9/b98bdd	823071	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (M41MK)	CACHED	0	2025-06-12 12:55:56.919	1m 1s	57s	126.4%	1.4 GB	54 GB	255.8 MB	52.8 MB
696	12/1fd48f	763075	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (M30MK)	CACHED	0	2025-06-12 12:31:44.809	49.6s	46s	132.8%	1.4 GB	54 GB	225.5 MB	39.7 MB
717	79/2cc419	812636	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (M40MK)	CACHED	0	2025-06-12 12:51:49.699	48.9s	45s	133.2%	1.4 GB	54 GB	199 MB	38.3 MB
641	fd/627398	775029	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (K57MK)	CACHED	0	2025-06-12 12:36:51.262	42.1s	39s	138.9%	1.2 GB	53.8 GB	130.6 MB	21.7 MB
615	95/369aa5	715516	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (K32MK)	CACHED	0	2025-06-12 12:12:59.214	39.4s	36s	141.9%	1.4 GB	54 GB	183.8 MB	28.5 MB
679	c4/b542d9	698292	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (M22MP)	CACHED	0	2025-06-12 12:06:48.697	40.2s	37s	141.2%	1.3 GB	54 GB	184.4 MB	25.2 MB
644	51/a82dda	744324	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (K5MK)	CACHED	0	2025-06-12 12:24:23.090	49.4s	46s	132.8%	1.2 GB	53.8 GB	143.7 MB	25.9 MB
620	13/de0c38	772720	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (K37MK)	CACHED	0	2025-06-12 12:35:44.939	1m 6s	1m 3s	123.8%	1.4 GB	54.1 GB	240.3 MB	57.9 MB
698	1b/9695f5	755935	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (M31MK)	CACHED	0	2025-06-12 12:28:43.425	50.1s	47s	132.4%	1.4 GB	54.1 GB	225.1 MB	40.2 MB
648	1f/04c95b	732175	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (K68MK)	CACHED	0	2025-06-12 12:19:05.935	49.3s	46s	133.1%	1.4 GB	54 GB	202.7 MB	40.2 MB
700	2c/f98e0d	804410	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (M32MK)	CACHED	0	2025-06-12 12:48:56.243	1m 4s	1m 1s	125.2%	1.4 GB	54 GB	294.3 MB	54.7 MB
686	08/24338d	751853	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (M26MK)	CACHED	0	2025-06-12 12:27:17.364	40.3s	37s	140.8%	1.5 GB	54.1 GB	191.8 MB	29.3 MB
664	d8/db1ea5	714526	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (M13MK)	CACHED	0	2025-06-12 12:12:43.593	20.1s	17s	190.4%	1 GB	53.6 GB	67.4 MB	9.3 MB
649	f8/473715	789782	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (K69MK)	CACHED	0	2025-06-12 12:43:27.985	58.9s	56s	127.3%	1.5 GB	54.1 GB	249.6 MB	50.7 MB
702	a2/0bb9ed	796103	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (M33MK)	CACHED	0	2025-06-12 12:45:46.678	36s	32s	146.5%	1.2 GB	53.9 GB	139.8 MB	18.8 MB
675	f8/81dd13	793754	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (M20MP)	CACHED	0	2025-06-12 12:44:46.892	59.8s	56s	126.9%	1.4 GB	54 GB	289 MB	48.2 MB
622	43/dfab08	734463	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (K39MK)	CACHED	0	2025-06-12 12:20:03.425	59.6s	57s	126.8%	1.4 GB	54 GB	208.5 MB	50.8 MB
652	37/20ce59	750369	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (K71MK)	CACHED	0	2025-06-12 12:26:32.592	53.4s	50s	130.2%	1.4 GB	54 GB	217.1 MB	44.5 MB
651	a8/065a4d	691151	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (K70MK)	CACHED	0	2025-06-12 12:04:29.478	1m 1s	57s	126.4%	1.4 GB	54.1 GB	260.6 MB	52.6 MB
707	0e/3bcb50	802304	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (M35MP)	CACHED	0	2025-06-12 12:48:15.723	40.5s	37s	140.6%	1.2 GB	53.9 GB	153 MB	21.7 MB
663	e3/ac342b	726052	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (M12MP)	CACHED	0	2025-06-12 12:17:03.304	20.1s	17s	190.4%	1 GB	53.7 GB	68.4 MB	9 MB
608	58/333c96	771078	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (K24MK)	CACHED	0	2025-06-12 12:34:55.764	49.2s	46s	132.9%	1.4 GB	54 GB	188.4 MB	42.3 MB
642	d8/ae6d94	711110	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (K58MK)	CACHED	0	2025-06-12 12:11:09.429	46.8s	44s	134.6%	1.1 GB	53.8 GB	138.8 MB	23.3 MB
701	96/bb7ae8	754843	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (M32MP)	CACHED	0	2025-06-12 12:28:18.402	56.3s	53s	128.6%	1.4 GB	54 GB	252.1 MB	45.5 MB
671	14/501def	766073	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (M19MP)	CACHED	0	2025-06-12 12:32:50.776	44.6s	41s	136.8%	1.4 GB	54 GB	217.5 MB	32.2 MB
703	18/609a75	803034	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (M33MP)	CACHED	0	2025-06-12 12:48:23.083	37.1s	34s	144.8%	1.2 GB	53.8 GB	143 MB	19.6 MB
636	73/07ae03	780163	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (K52MK)	CACHED	0	2025-06-12 12:39:08.808	54.3s	51s	129.8%	1.4 GB	54 GB	228 MB	45.4 MB
603	9c/bc8cbf	708504	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (K1MK)	CACHED	0	2025-06-12 12:10:27.561	41.9s	38s	139.1%	1.2 GB	53.8 GB	115.4 MB	25.1 MB
607	3b/2b55c5	742569	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (K23MK)	CACHED	0	2025-06-12 12:23:37.105	46s	42s	135.9%	1.4 GB	54 GB	163.7 MB	38.3 MB
657	b6/1ea1fd	690007	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (K77MK)	CACHED	0	2025-06-12 12:03:50.499	42.4s	39s	138.4%	1.2 GB	53.9 GB	138.1 MB	25.3 MB
682	7e/ea54f9	688100	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (M24MK)	CACHED	0	2025-06-12 12:03:16.682	33.8s	30s	149.9%	1.2 GB	53.9 GB	179.2 MB	20.3 MB
709	d4/178789	813592	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (M36MP)	CACHED	0	2025-06-12 12:52:03.992	45.7s	42s	135.6%	1.4 GB	54 GB	208.2 MB	36 MB
635	41/b8249d	730113	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (K51MK)	CACHED	0	2025-06-12 12:18:20.821	45.1s	42s	136.0%	1.4 GB	54 GB	193 MB	36.1 MB
715	9d/408fe2	806386	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (M39MP)	CACHED	0	2025-06-12 12:49:44.236	1m 1s	58s	126.3%	1.4 GB	54.1 GB	254.6 MB	52.6 MB
653	4f/0284b1	741201	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (K72MK)	CACHED	0	2025-06-12 12:23:06.008	31.1s	28s	154.7%	1.2 GB	53.8 GB	130 MB	20.1 MB
604	25/322290	685255	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (K20MK)	CACHED	0	2025-06-12 12:02:15.570	47.9s	44s	121.5%	1.2 GB	53.8 GB	144.7 MB	24 MB
693	a7/43936d	752630	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (M29MP)	CACHED	0	2025-06-12 12:27:26.023	52.4s	49s	131.0%	1.4 GB	54.1 GB	239.8 MB	42.4 MB
